Id,Shape,Weight,Clarity,Colour,Cut,Polish,Symmetry,Fluorescence,Measurements,Price,Data Url
1598781,ROUND,0.24,VS1,H,VG,VG,VG,N,4.03-4.04×2.39,862.00,https://capitalwholesalediamonds.com/product/0-24-ct-round-1104/
1614236,ROUND,0.2,VVS2,E,EX,EX,EX,N,3.76-3.78×2.34,862.56,https://capitalwholesalediamonds.com/product/0-2-ct-round-47/
1728153,ROUND,0.2,VVS2,E,EX,EX,EX,N,3.77-3.79×2.32,862.56,https://capitalwholesalediamonds.com/product/0-2-ct-round-50/
1655340,ROUND,0.2,VVS2,E,EX,EX,EX,N,3.82-3.83×2.26,862.56,https://capitalwholesalediamonds.com/product/0-2-ct-round-51/
1618567,ROUND,0.2,VVS2,E,EX,EX,EX,N,3.78-3.80×2.33,862.56,https://capitalwholesalediamonds.com/product/0-2-ct-round-64/
1748732,ROUND,0.2,VVS2,E,EX,EX,EX,N,3.82-3.84×2.26,862.56,https://capitalwholesalediamonds.com/product/0-2-ct-round-70/
1675240,ROUND,0.2,VVS2,E,EX,EX,EX,N,3.71-3.73×2.35,862.56,https://capitalwholesalediamonds.com/product/0-2-ct-round-71/
1614236,ROUND,0.2,VVS2,E,EX,EX,EX,N,3.76-3.78×2.34,862.56,https://capitalwholesalediamonds.com/product/0-2-ct-round-90/
1728153,ROUND,0.2,VVS2,E,EX,EX,EX,N,3.77-3.79×2.32,862.56,https://capitalwholesalediamonds.com/product/0-2-ct-round-93/
1655340,ROUND,0.2,VVS2,E,EX,EX,EX,N,3.82-3.83×2.26,862.56,https://capitalwholesalediamonds.com/product/0-2-ct-round-94/
1618567,ROUND,0.2,VVS2,E,EX,EX,EX,N,3.78-3.80×2.33,862.56,https://capitalwholesalediamonds.com/product/0-2-ct-round-107/
1748732,ROUND,0.2,VVS2,E,EX,EX,EX,N,3.82-3.84×2.26,862.56,https://capitalwholesalediamonds.com/product/0-2-ct-round-113/
1675240,ROUND,0.2,VVS2,E,EX,EX,EX,N,3.71-3.73×2.35,862.56,https://capitalwholesalediamonds.com/product/0-2-ct-round-114/
1780342,ROUND,0.21,VVS1,E,EX,EX,EX,N,3.82-3.85×2.34,862.85,https://capitalwholesalediamonds.com/product/0-21-ct-round-69/
1780342,ROUND,0.21,VVS1,E,EX,EX,EX,N,3.82-3.85×2.34,862.85,https://capitalwholesalediamonds.com/product/0-21-ct-round-117/
1763817,ROUND,0.23,VS1,H,EX,EX,EX,N,3.93-3.96×2.46,863.12,https://capitalwholesalediamonds.com/product/0-23-ct-round-1693/
1763817,ROUND,0.23,VS1,H,EX,EX,EX,N,3.93-3.96×2.46,863.12,https://capitalwholesalediamonds.com/product/0-23-ct-round-2507/
1790861,ROUND,0.3,VS2,K,EX,EX,EX,N,4.24-4.27×2.69,863.25,https://capitalwholesalediamonds.com/product/0-3-ct-round-5768/
1789625,ROUND,0.3,VVS2,L,EX,EX,EX,F,4.26-4.28×2.67,863.25,https://capitalwholesalediamonds.com/product/0-3-ct-round-5808/
1790724,ROUND,0.3,VVS2,L,EX,EX,EX,F,4.27-4.30×2.66,863.25,https://capitalwholesalediamonds.com/product/0-3-ct-round-5811/
1735222,ROUND,0.22,VVS1,E,EX,EX,VG,N,3.88-3.90×2.38,863.67,https://capitalwholesalediamonds.com/product/0-22-ct-round-44/
1735222,ROUND,0.22,VVS1,E,EX,EX,VG,N,3.88-3.90×2.38,863.67,https://capitalwholesalediamonds.com/product/0-22-ct-round-78/
1802321,ROUND,0.2,VS1,D,EX,EX,EX,N,3.71-3.74×2.33,863.91,https://capitalwholesalediamonds.com/product/0-2-ct-round-84/
1802321,ROUND,0.2,VS1,D,EX,EX,EX,N,3.71-3.74×2.33,863.91,https://capitalwholesalediamonds.com/product/0-2-ct-round-127/
1679379,ROUND,0.23,VVS2,H,EX,EX,EX,F,3.94-3.96×2.45,863.94,https://capitalwholesalediamonds.com/product/0-23-ct-round-1687/
1645320,ROUND,0.23,VVS1,G,EX,EX,EX,F,3.92-3.94×2.47,863.94,https://capitalwholesalediamonds.com/product/0-23-ct-round-2438/
1679379,ROUND,0.23,VVS2,H,EX,EX,EX,F,3.94-3.96×2.45,863.94,https://capitalwholesalediamonds.com/product/0-23-ct-round-2501/
1784915,ROUND,0.3,SI1,J,VG,VG,GD,N,4.19-4.27×2.68,864.27,https://capitalwholesalediamonds.com/product/0-3-ct-round-5696/
1784795,ROUND,0.3,VS1,K,EX,EX,EX,M,4.27-4.30×2.68,864.27,https://capitalwholesalediamonds.com/product/0-3-ct-round-5762/
1679368,ROUND,0.23,VVS2,E,VG,VG,VG,F,3.83-3.85×2.46,864.33,https://capitalwholesalediamonds.com/product/0-23-ct-round-1089/
1679368,ROUND,0.23,VVS2,E,VG,VG,VG,F,3.83-3.85×2.46,864.33,https://capitalwholesalediamonds.com/product/0-23-ct-round-1903/
1777200,ROUND,0.3,VS1,K,EX,VG,VG,N,4.27-4.29×2.68,864.81,https://capitalwholesalediamonds.com/product/0-3-ct-round-5738/
1734730,ROUND,0.3,SI2,D,EX,EX,VG,M,4.32-4.34×2.67,864.82,https://capitalwholesalediamonds.com/product/0-3-ct-round-6365/
1739944,ROUND,0.21,VS1,E,EX,EX,EX,N,3.84-3.87×2.33,865.03,https://capitalwholesalediamonds.com/product/0-21-ct-round-96/
1739944,ROUND,0.21,VS1,E,EX,EX,EX,N,3.84-3.87×2.33,865.03,https://capitalwholesalediamonds.com/product/0-21-ct-round-144/
1802300,ROUND,0.19,VVS1,F,EX,EX,EX,N,3.73-3.75×2.27,866.18,https://capitalwholesalediamonds.com/product/0-19-ct-round-43/
1802300,ROUND,0.19,VVS1,F,EX,EX,EX,N,3.73-3.75×2.27,866.18,https://capitalwholesalediamonds.com/product/0-19-ct-round-71/
1795450,ROUND,0.33,VVS1,M,EX,EX,EX,F,4.43-4.46×2.74,866.75,https://capitalwholesalediamonds.com/product/0-33-ct-round-637/
1779746,ROUND,0.3,SI2,G,GD,VG,VG,N,4.30-4.33×2.53,866.82,https://capitalwholesalediamonds.com/product/0-3-ct-round-4894/
1767781,ROUND,0.3,VS2,J,VG,EX,EX,F,4.26-4.29×2.67,866.82,https://capitalwholesalediamonds.com/product/0-3-ct-round-5685/
1675236,ROUND,0.2,VVS2,E,EX,EX,EX,N,3.84-3.86×2.26,866.95,https://capitalwholesalediamonds.com/product/0-2-ct-round-52/
1586434,ROUND,0.2,VVS2,E,EX,EX,EX,N,3.80-3.82×2.36,866.95,https://capitalwholesalediamonds.com/product/0-2-ct-round-53/
1586438,ROUND,0.2,VVS2,E,EX,EX,EX,N,3.76-3.78×2.29,866.95,https://capitalwholesalediamonds.com/product/0-2-ct-round-59/
1675239,ROUND,0.2,VVS2,E,EX,EX,EX,N,3.76-3.79×2.35,866.95,https://capitalwholesalediamonds.com/product/0-2-ct-round-62/
1636811,ROUND,0.2,VVS2,E,EX,EX,EX,N,3.78-3.80×2.31,866.95,https://capitalwholesalediamonds.com/product/0-2-ct-round-68/
1675238,ROUND,0.2,VVS2,E,EX,EX,EX,N,3.81-3.83×2.25,866.95,https://capitalwholesalediamonds.com/product/0-2-ct-round-69/
1675236,ROUND,0.2,VVS2,E,EX,EX,EX,N,3.84-3.86×2.26,866.95,https://capitalwholesalediamonds.com/product/0-2-ct-round-95/
1586434,ROUND,0.2,VVS2,E,EX,EX,EX,N,3.80-3.82×2.36,866.95,https://capitalwholesalediamonds.com/product/0-2-ct-round-96/
1586438,ROUND,0.2,VVS2,E,EX,EX,EX,N,3.76-3.78×2.29,866.95,https://capitalwholesalediamonds.com/product/0-2-ct-round-102/
1675239,ROUND,0.2,VVS2,E,EX,EX,EX,N,3.76-3.79×2.35,866.95,https://capitalwholesalediamonds.com/product/0-2-ct-round-105/
1636811,ROUND,0.2,VVS2,E,EX,EX,EX,N,3.78-3.80×2.31,866.95,https://capitalwholesalediamonds.com/product/0-2-ct-round-111/
1675238,ROUND,0.2,VVS2,E,EX,EX,EX,N,3.81-3.83×2.25,866.95,https://capitalwholesalediamonds.com/product/0-2-ct-round-112/
1757184,ROUND,0.3,SI1,H,GD,VG,GD,M,4.19-4.23×2.69,867.31,https://capitalwholesalediamonds.com/product/0-3-ct-round-5209/
1752322,ROUND,0.3,VS2,J,VG,VG,EX,F,4.19-4.21×2.66,867.31,https://capitalwholesalediamonds.com/product/0-3-ct-round-5667/
1795470,ROUND,0.3,VVS2,L,EX,EX,EX,N,4.32-4.34×2.67,867.38,https://capitalwholesalediamonds.com/product/0-3-ct-round-5806/
1781052,ROUND,0.31,VVS1,L,EX,EX,EX,N,4.41-4.44×2.63,867.66,https://capitalwholesalediamonds.com/product/0-31-ct-round-1209/
1611202,ROUND,0.23,VS1,G,EX,EX,EX,N,3.94-3.97×2.41,867.78,https://capitalwholesalediamonds.com/product/0-23-ct-round-1664/
1576832,ROUND,0.23,VS1,G,EX,EX,EX,N,3.93-3.96×2.45,867.78,https://capitalwholesalediamonds.com/product/0-23-ct-round-1670/
1611201,ROUND,0.23,VS1,G,EX,EX,EX,N,3.93-3.97×2.40,867.78,https://capitalwholesalediamonds.com/product/0-23-ct-round-1673/
1611202,ROUND,0.23,VS1,G,EX,EX,EX,N,3.94-3.97×2.41,867.78,https://capitalwholesalediamonds.com/product/0-23-ct-round-2478/
1576832,ROUND,0.23,VS1,G,EX,EX,EX,N,3.93-3.96×2.45,867.78,https://capitalwholesalediamonds.com/product/0-23-ct-round-2484/
1611201,ROUND,0.23,VS1,G,EX,EX,EX,N,3.93-3.97×2.40,867.78,https://capitalwholesalediamonds.com/product/0-23-ct-round-2487/
1799466,ROUND,0.3,VS1,K,GD,VG,VG,N,4.14-4.18×2.70,867.85,https://capitalwholesalediamonds.com/product/0-3-ct-round-5734/
1788925,ROUND,0.31,SI1,K,EX,EX,VG,N,4.33-4.35×2.68,868.22,https://capitalwholesalediamonds.com/product/0-31-ct-round-1206/
1790925,ROUND,0.3,SI1,I,GD,VG,GD,N,4.36-4.38×2.54,868.36,https://capitalwholesalediamonds.com/product/0-3-ct-round-5548/
1792982,ROUND,0.3,VS2,J,GD,EX,VG,N,4.17-4.21×2.69,868.36,https://capitalwholesalediamonds.com/product/0-3-ct-round-5646/
1586660,ROUND,0.19,IF,E,EX,EX,EX,N,3.65-3.68×2.29,868.76,https://capitalwholesalediamonds.com/product/0-19-ct-round-30/
1586660,ROUND,0.19,IF,E,EX,EX,EX,N,3.65-3.68×2.29,868.76,https://capitalwholesalediamonds.com/product/0-19-ct-round-58/
1779744,ROUND,0.3,SI2,F,EX,EX,VG,F,4.30-4.34×2.65,868.85,https://capitalwholesalediamonds.com/product/0-3-ct-round-4392/
1586204,ROUND,0.23,VVS2,G,EX,EX,EX,F,3.90-3.93×2.43,869.37,https://capitalwholesalediamonds.com/product/0-23-ct-round-1632/
1679377,ROUND,0.23,VVS2,G,EX,EX,EX,F,3.91-3.93×2.45,869.37,https://capitalwholesalediamonds.com/product/0-23-ct-round-1647/
1586200,ROUND,0.23,VVS2,G,EX,EX,VG,N,3.94-3.96×2.41,869.37,https://capitalwholesalediamonds.com/product/0-23-ct-round-1662/
1586490,ROUND,0.23,VVS1,H,EX,EX,EX,N,3.88-3.91×2.43,869.37,https://capitalwholesalediamonds.com/product/0-23-ct-round-1680/
1586204,ROUND,0.23,VVS2,G,EX,EX,EX,F,3.90-3.93×2.43,869.37,https://capitalwholesalediamonds.com/product/0-23-ct-round-2446/
1679377,ROUND,0.23,VVS2,G,EX,EX,EX,F,3.91-3.93×2.45,869.37,https://capitalwholesalediamonds.com/product/0-23-ct-round-2461/
1586200,ROUND,0.23,VVS2,G,EX,EX,VG,N,3.94-3.96×2.41,869.37,https://capitalwholesalediamonds.com/product/0-23-ct-round-2476/
1586490,ROUND,0.23,VVS1,H,EX,EX,EX,N,3.88-3.91×2.43,869.37,https://capitalwholesalediamonds.com/product/0-23-ct-round-2494/
1734737,ROUND,0.3,SI2,H,VG,EX,VG,F,4.36-4.39×2.57,869.37,https://capitalwholesalediamonds.com/product/0-3-ct-round-5265/
1791646,ROUND,0.31,VS2,J,VG,EX,EX,ST,4.40-4.43×2.67,869.78,https://capitalwholesalediamonds.com/product/0-31-ct-round-1189/
1789823,ROUND,0.3,SI2,I,EX,EX,EX,N,4.36-4.37×2.61,870.35,https://capitalwholesalediamonds.com/product/0-3-ct-round-5556/
1773417,ROUND,0.3,SI1,I,EX,VG,EX,F,4.34-4.36×2.65,870.87,https://capitalwholesalediamonds.com/product/0-3-ct-round-5511/
1799512,ROUND,0.3,VS2,J,GD,GD,GD,N,4.15-4.20×2.68,870.87,https://capitalwholesalediamonds.com/product/0-3-ct-round-5676/
1781087,ROUND,0.3,VVS2,L,EX,EX,EX,F,4.35-4.37×2.63,870.92,https://capitalwholesalediamonds.com/product/0-3-ct-round-5810/
1688512,ROUND,0.29,SI1,F,VG,VG,GD,N,4.23-4.28×2.65,871.23,https://capitalwholesalediamonds.com/product/0-29-ct-round-82/
1636813,ROUND,0.2,VVS2,E,EX,EX,EX,N,3.78-3.80×2.29,871.35,https://capitalwholesalediamonds.com/product/0-2-ct-round-56/
1618568,ROUND,0.2,VVS2,E,EX,EX,EX,N,3.82-3.84×2.34,871.35,https://capitalwholesalediamonds.com/product/0-2-ct-round-57/
1618569,ROUND,0.2,VVS2,E,EX,EX,EX,N,3.79-3.80×2.29,871.35,https://capitalwholesalediamonds.com/product/0-2-ct-round-61/
1636813,ROUND,0.2,VVS2,E,EX,EX,EX,N,3.78-3.80×2.29,871.35,https://capitalwholesalediamonds.com/product/0-2-ct-round-99/
1618568,ROUND,0.2,VVS2,E,EX,EX,EX,N,3.82-3.84×2.34,871.35,https://capitalwholesalediamonds.com/product/0-2-ct-round-100/
1618569,ROUND,0.2,VVS2,E,EX,EX,EX,N,3.79-3.80×2.29,871.35,https://capitalwholesalediamonds.com/product/0-2-ct-round-104/
1780351,ROUND,0.2,VS1,D,EX,EX,EX,N,3.73-3.75×2.35,871.69,https://capitalwholesalediamonds.com/product/0-2-ct-round-86/
1780351,ROUND,0.2,VS1,D,EX,EX,EX,N,3.73-3.75×2.35,871.69,https://capitalwholesalediamonds.com/product/0-2-ct-round-129/
1784796,ROUND,0.32,VS1,L,EX,EX,EX,N,4.35-4.37×2.74,871.82,https://capitalwholesalediamonds.com/product/0-32-ct-round-861/
1771039,ROUND,0.3,SI2,D,VG,GD,VG,ST,4.28-4.30×2.66,871.96,https://capitalwholesalediamonds.com/product/0-3-ct-round-6388/
1773312,ROUND,0.31,VS1,J,F,VG,GD,N,4.50-4.52×2.49,872.38,https://capitalwholesalediamonds.com/product/0-31-ct-round-1179/
1598800,ROUND,0.23,VS2,F,EX,EX,EX,N,4.00-4.02×2.37,873.27,https://capitalwholesalediamonds.com/product/0-23-ct-round-1602/
1679385,ROUND,0.23,VS2,F,VG,EX,VG,N,3.89-3.91×2.48,873.27,https://capitalwholesalediamonds.com/product/0-23-ct-round-1606/
1598800,ROUND,0.23,VS2,F,EX,EX,EX,N,4.00-4.02×2.37,873.27,https://capitalwholesalediamonds.com/product/0-23-ct-round-2416/
1679385,ROUND,0.23,VS2,F,VG,EX,VG,N,3.89-3.91×2.48,873.27,https://capitalwholesalediamonds.com/product/0-23-ct-round-2420/
1779659,ROUND,0.3,VS2,I,GD,GD,GD,F,4.18-4.24×2.64,873.41,https://capitalwholesalediamonds.com/product/0-3-ct-round-5445/
1779663,ROUND,0.3,VS2,I,GD,VG,GD,F,4.27-4.34×2.55,873.41,https://capitalwholesalediamonds.com/product/0-3-ct-round-5467/
1783684,ROUND,0.3,SI2,E,GD,VG,VG,N,4.16-4.22×2.66,873.43,https://capitalwholesalediamonds.com/product/0-3-ct-round-3753/
1799520,ROUND,0.3,VS2,K,VG,VG,VG,N,4.23-4.27×2.67,873.90,https://capitalwholesalediamonds.com/product/0-3-ct-round-5774/
1756315,ROUND,0.31,VS1,K,EX,VG,EX,F,4.31-4.34×2.65,873.95,https://capitalwholesalediamonds.com/product/0-31-ct-round-1199/
1728151,ROUND,0.23,VVS1,G,EX,EX,EX,F,3.90-3.93×2.47,874.41,https://capitalwholesalediamonds.com/product/0-23-ct-round-2440/
1502607,ROUND,0.23,VVS2,G,EX,EX,EX,F,3.91-3.89×2.46,874.41,https://capitalwholesalediamonds.com/product/0-23-ct-round-2466/
1586199,ROUND,0.23,VVS2,H,EX,EX,EX,N,3.89-3.93×2.45,874.41,https://capitalwholesalediamonds.com/product/0-23-ct-round-2499/
1586198,ROUND,0.23,VVS2,H,EX,EX,EX,N,3.91-3.93×2.44,874.41,https://capitalwholesalediamonds.com/product/0-23-ct-round-2502/
1763759,ROUND,0.23,VVS2,H,EX,EX,EX,N,3.91-3.94×2.40,874.41,https://capitalwholesalediamonds.com/product/0-23-ct-round-2503/
1618616,ROUND,0.23,VVS2,H,EX,EX,EX,F,3.93-3.96×2.38,874.41,https://capitalwholesalediamonds.com/product/0-23-ct-round-2504/
1351398,ROUND,0.23,VVS2,H,EX,EX,EX,N,3.98-3.95X2.39,874.41,https://capitalwholesalediamonds.com/product/0-23-ct-round-2506/
1789803,ROUND,0.3,SI2,D,GD,GD,GD,N,4.13-4.21×2.70,874.95,https://capitalwholesalediamonds.com/product/0-3-ct-round-6397/
1783619,ROUND,0.31,VS2,J,VG,VG,EX,F,4.47-4.49×2.62,875.07,https://capitalwholesalediamonds.com/product/0-31-ct-round-1185/
1655339,ROUND,0.2,VVS2,E,EX,EX,EX,N,3.76-3.77×2.31,875.39,https://capitalwholesalediamonds.com/product/0-2-ct-round-45/
1655341,ROUND,0.2,VVS2,E,EX,EX,EX,N,3.79-3.81×2.28,875.39,https://capitalwholesalediamonds.com/product/0-2-ct-round-49/
1586437,ROUND,0.2,VVS2,E,EX,EX,EX,N,3.72-3.74×2.33,875.39,https://capitalwholesalediamonds.com/product/0-2-ct-round-58/
1636812,ROUND,0.2,VVS2,E,EX,EX,EX,N,3.76-3.77×2.33,875.39,https://capitalwholesalediamonds.com/product/0-2-ct-round-63/
1586439,ROUND,0.2,VVS2,E,EX,EX,EX,N,3.72-3.73×2.33,875.39,https://capitalwholesalediamonds.com/product/0-2-ct-round-66/
1675237,ROUND,0.2,VVS2,E,EX,EX,EX,N,3.79-3.82×2.32,875.39,https://capitalwholesalediamonds.com/product/0-2-ct-round-67/
1655339,ROUND,0.2,VVS2,E,EX,EX,EX,N,3.76-3.77×2.31,875.39,https://capitalwholesalediamonds.com/product/0-2-ct-round-88/
1655341,ROUND,0.2,VVS2,E,EX,EX,EX,N,3.79-3.81×2.28,875.39,https://capitalwholesalediamonds.com/product/0-2-ct-round-92/
1586437,ROUND,0.2,VVS2,E,EX,EX,EX,N,3.72-3.74×2.33,875.39,https://capitalwholesalediamonds.com/product/0-2-ct-round-101/
1636812,ROUND,0.2,VVS2,E,EX,EX,EX,N,3.76-3.77×2.33,875.39,https://capitalwholesalediamonds.com/product/0-2-ct-round-106/
1586439,ROUND,0.2,VVS2,E,EX,EX,EX,N,3.72-3.73×2.33,875.39,https://capitalwholesalediamonds.com/product/0-2-ct-round-109/
1675237,ROUND,0.2,VVS2,E,EX,EX,EX,N,3.79-3.82×2.32,875.39,https://capitalwholesalediamonds.com/product/0-2-ct-round-110/
1751043,ROUND,0.18,IF,D,EX,EX,EX,N,3.69-3.71×2.21,875.50,https://capitalwholesalediamonds.com/product/0-18-ct-round-53/
1751043,ROUND,0.18,IF,D,EX,EX,EX,N,3.69-3.71×2.21,875.50,https://capitalwholesalediamonds.com/product/0-18-ct-round-76/
1502623,ROUND,0.21,VVS1,E,EX,VG,VG,N,3.83-3.81×2.33,875.64,https://capitalwholesalediamonds.com/product/0-21-ct-round-64/
1502623,ROUND,0.21,VVS1,E,EX,VG,VG,N,3.83-3.81×2.33,875.64,https://capitalwholesalediamonds.com/product/0-21-ct-round-112/
1784860,ROUND,0.3,VS2,J,GD,EX,GD,N,4.15-4.19×2.71,875.99,https://capitalwholesalediamonds.com/product/0-3-ct-round-5657/
1789736,ROUND,0.3,VS2,J,VG,EX,GD,F,4.26-4.28×2.66,875.99,https://capitalwholesalediamonds.com/product/0-3-ct-round-5679/
1783496,ROUND,0.3,VVS1,K,EX,EX,EX,N,4.29-4.31×2.69,875.99,https://capitalwholesalediamonds.com/product/0-3-ct-round-5714/
1679367,ROUND,0.23,VVS2,E,VG,VG,VG,F,3.90-3.94×2.39,876.38,https://capitalwholesalediamonds.com/product/0-23-ct-round-1100/
1679367,ROUND,0.23,VVS2,E,VG,VG,VG,F,3.90-3.94×2.39,876.38,https://capitalwholesalediamonds.com/product/0-23-ct-round-1914/
1793025,ROUND,0.3,SI2,F,EX,VG,VG,N,4.27-4.31×2.64,876.52,https://capitalwholesalediamonds.com/product/0-3-ct-round-4401/
1662265,ROUND,0.21,VS1,F,EX,EX,EX,N,3.82-3.84×2.33,876.74,https://capitalwholesalediamonds.com/product/0-21-ct-round-107/
1662265,ROUND,0.21,VS1,F,EX,EX,EX,N,3.82-3.84×2.33,876.74,https://capitalwholesalediamonds.com/product/0-21-ct-round-155/
1780349,ROUND,0.2,VVS2,E,EX,EX,EX,N,3.84-3.86×2.27,876.76,https://capitalwholesalediamonds.com/product/0-2-ct-round-54/
1780349,ROUND,0.2,VVS2,E,EX,EX,EX,N,3.84-3.86×2.27,876.76,https://capitalwholesalediamonds.com/product/0-2-ct-round-97/
1789624,ROUND,0.3,VVS2,L,EX,EX,EX,N,4.30-4.31×2.66,876.96,https://capitalwholesalediamonds.com/product/0-3-ct-round-5809/
1790966,ROUND,0.29,VS2,I,VG,VG,VG,N,4.23-4.27×2.64,877.06,https://capitalwholesalediamonds.com/product/0-29-ct-round-100/
1739932,ROUND,0.19,IF,E,EX,EX,EX,N,3.73-3.76×2.22,877.11,https://capitalwholesalediamonds.com/product/0-19-ct-round-31/
1739932,ROUND,0.19,IF,E,EX,EX,EX,N,3.73-3.76×2.22,877.11,https://capitalwholesalediamonds.com/product/0-19-ct-round-59/
1783689,ROUND,0.31,SI2,G,EX,EX,EX,M,4.37-4.39×2.65,877.65,https://capitalwholesalediamonds.com/product/0-31-ct-round-1053/
1598767,ROUND,0.23,VS1,E,VG,EX,VG,N,3.88-3.90×2.47,878.29,https://capitalwholesalediamonds.com/product/0-23-ct-round-2009/
1598797,ROUND,0.23,VS2,F,EX,EX,VG,N,3.89-3.94×2.46,878.29,https://capitalwholesalediamonds.com/product/0-23-ct-round-2418/
1789732,ROUND,0.32,VS2,J,EX,EX,EX,N,4.37-4.39×2.73,878.80,https://capitalwholesalediamonds.com/product/0-32-ct-round-840/
1795522,ROUND,0.3,VS2,J,GD,VG,GD,N,4.22-4.29×2.55,878.99,https://capitalwholesalediamonds.com/product/0-3-ct-round-5654/
1790965,ROUND,0.3,SI2,H,EX,EX,VG,F,4.31-4.34×2.64,879.02,https://capitalwholesalediamonds.com/product/0-3-ct-round-5274/
1791698,ROUND,0.3,SI1,J,VG,EX,VG,F,4.30-4.35×2.55,879.02,https://capitalwholesalediamonds.com/product/0-3-ct-round-5690/
1790782,ROUND,0.3,VS1,K,EX,EX,EX,F,4.28-4.31×2.68,879.02,https://capitalwholesalediamonds.com/product/0-3-ct-round-5746/
1790785,ROUND,0.3,VS1,K,EX,VG,VG,N,4.27-4.30×2.66,879.02,https://capitalwholesalediamonds.com/product/0-3-ct-round-5754/
1556476,ROUND,0.23,IF,G,EX,EX,EX,F,3.95-3.98×2.45,879.44,https://capitalwholesalediamonds.com/product/0-23-ct-round-1613/
1586202,ROUND,0.23,VVS2,G,EX,EX,VG,N,3.93-3.96×2.44,879.44,https://capitalwholesalediamonds.com/product/0-23-ct-round-1642/
1556476,ROUND,0.23,IF,G,EX,EX,EX,F,3.95-3.98×2.45,879.44,https://capitalwholesalediamonds.com/product/0-23-ct-round-2427/
1586202,ROUND,0.23,VVS2,G,EX,EX,VG,N,3.93-3.96×2.44,879.44,https://capitalwholesalediamonds.com/product/0-23-ct-round-2456/
1586441,ROUND,0.2,VVS2,E,EX,EX,EX,N,3.75-3.76×2.33,879.78,https://capitalwholesalediamonds.com/product/0-2-ct-round-55/
1506810,ROUND,0.2,VVS2,E,EX,EX,EX,N,3.73-3.75×2.35,879.78,https://capitalwholesalediamonds.com/product/0-2-ct-round-60/
1586435,ROUND,0.2,VVS2,E,EX,EX,EX,N,3.77-3.78×2.36,879.78,https://capitalwholesalediamonds.com/product/0-2-ct-round-65/
1586441,ROUND,0.2,VVS2,E,EX,EX,EX,N,3.75-3.76×2.33,879.78,https://capitalwholesalediamonds.com/product/0-2-ct-round-98/
1506810,ROUND,0.2,VVS2,E,EX,EX,EX,N,3.73-3.75×2.35,879.78,https://capitalwholesalediamonds.com/product/0-2-ct-round-103/
1586435,ROUND,0.2,VVS2,E,EX,EX,EX,N,3.77-3.78×2.36,879.78,https://capitalwholesalediamonds.com/product/0-2-ct-round-108/
1802314,ROUND,0.23,VVS2,H,EX,EX,EX,N,3.93-3.96×2.40,879.83,https://capitalwholesalediamonds.com/product/0-23-ct-round-1691/
1802314,ROUND,0.23,VVS2,H,EX,EX,EX,N,3.93-3.96×2.40,879.83,https://capitalwholesalediamonds.com/product/0-23-ct-round-2505/
1777315,ROUND,0.3,SI2,H,VG,VG,VG,F,4.25-4.29×2.68,880.02,https://capitalwholesalediamonds.com/product/0-3-ct-round-5289/
1680344,ROUND,0.29,VS2,I,VG,EX,VG,N,4.33-4.34×2.56,880.51,https://capitalwholesalediamonds.com/product/0-29-ct-round-99/
1764655,ROUND,0.3,VVS2,J,EX,EX,EX,ST,4.36-4.39×2.61,880.54,https://capitalwholesalediamonds.com/product/0-3-ct-round-5589/
1779676,ROUND,0.31,SI1,D,GD,GD,FR,F,4.29-4.32×2.63,880.86,https://capitalwholesalediamonds.com/product/0-31-ct-round-1338/
1764898,ROUND,0.3,SI2,G,EX,VG,VG,N,4.25-4.30×2.63,881.50,https://capitalwholesalediamonds.com/product/0-3-ct-round-4912/
1757066,ROUND,0.31,VVS2,J,VG,VG,GD,F,4.29-4.31×2.76,882.40,https://capitalwholesalediamonds.com/product/0-31-ct-round-1168/
1799464,ROUND,0.3,VS1,K,EX,EX,VG,F,4.24-4.28×2.67,882.52,https://capitalwholesalediamonds.com/product/0-3-ct-round-5758/
1795449,ROUND,0.3,VVS1,L,EX,EX,EX,N,4.36-4.39×2.64,882.52,https://capitalwholesalediamonds.com/product/0-3-ct-round-5804/
1767693,ROUND,0.4,VS2,N,EX,EX,EX,N,4.78-4.80×2.88,882.89,https://capitalwholesalediamonds.com/product/0-4-ct-round-2449/
1767693,ROUND,0.4,VS2,N,EX,EX,EX,N,4.78-4.80×2.88,882.89,https://capitalwholesalediamonds.com/product/0-4-ct-round-2456/
1775122,ROUND,0.32,VS2,K,EX,EX,EX,N,4.35-4.38×2.73,883.13,https://capitalwholesalediamonds.com/product/0-32-ct-round-856/
1763654,ROUND,0.3,VS2,J,EX,EX,VG,F,4.35-4.39×2.61,883.53,https://capitalwholesalediamonds.com/product/0-3-ct-round-5659/
1679381,ROUND,0.23,VS1,E,VG,EX,VG,N,3.85-3.88×2.47,883.70,https://capitalwholesalediamonds.com/product/0-23-ct-round-2051/
1586026,ROUND,0.23,VS2,E,VG,VG,VG,N,3.86-3.88×2.44,883.70,https://capitalwholesalediamonds.com/product/0-23-ct-round-2085/
1791609,ROUND,0.35,VS1,M,EX,EX,EX,N,4.50-4.52×2.83,883.97,https://capitalwholesalediamonds.com/product/0-35-ct-round-1636/
1792643,ROUND,0.3,SI2,I,EX,EX,EX,N,4.30-4.32×2.65,884.06,https://capitalwholesalediamonds.com/product/0-3-ct-round-5557/
